HCP_ID,Doctor_Name,Specialization,Hospital_ID,Territory_ID,Qualification,Experience_Years,City,Email,Phone,Status,Join_Date,Gender
HCP00989,Dr_989,Cardiologist,HOS0457,T088,MD,9,Pune,dr988@novacure.com,9327686675,Active,2024-01-01,F
HCP00990,Dr_990,Cardiologist,HOS0653,T133,MD,33,Pune,dr989@novacure.com,9628699586,Inactive,2024-01-01,F
HCP00991,Dr_991,Pulmonologist,HOS0406,T152,MD,20,Hyderabad,dr990@novacure.com,9196766601,Active,2024-01-01,M
HCP00992,Dr_992,Physician,HOS0779,T194,MBBS,2,Delhi,dr991@novacure.com,9429924713,Inactive,2024-01-01,F
HCP00993,Dr_993,Cardiologist,HOS0434,T068,MD,1,Delhi,dr992@novacure.com,9806215399,Active,2024-01-01,F
HCP00994,Dr_994,Physician,HOS0351,T093,DM,30,Pune,dr993@novacure.com,9509814998,Active,2024-01-01,M
HCP00995,Dr_995,Oncologist,HOS0334,T169,MD,20,Pune,dr994@novacure.com,9695711770,Active,2024-01-01,F
HCP00996,Dr_996,Physician,HOS0005,T025,DM,15,Hyderabad,dr995@novacure.com,9619118471,Active,2024-01-01,F
HCP00997,Dr_997,Pulmonologist,HOS0873,T176,DM,30,Hyderabad,dr996@novacure.com,9727210059,Active,2024-01-01,M
HCP00998,Dr_998,Physician,HOS0389,T088,MBBS,32,Hyderabad,dr997@novacure.com,9116968728,Inactive,2024-01-01,F
HCP00999,Dr_999,Pulmonologist,HOS0684,T057,DM,13,Hyderabad,dr998@novacure.com,9532053046,Active,2024-01-01,M
HCP01000,Dr_1000,Diabetologist,HOS0826,T092,DM,4,Pune,dr999@novacure.com,9944628776,Active,2024-01-01,F
HCP01001,Dr_1001,Oncologist,HOS0924,T106,MD,22,Delhi,dr1000@novacure.com,9939472575,Inactive,2024-01-01,M
HCP01002,Dr_1002,Neurologist,HOS0996,T121,MBBS,34,Hyderabad,dr1001@novacure.com,9841822504,Inactive,2024-01-01,M
HCP01003,Dr_1003,Pulmonologist,HOS0817,T121,MBBS,22,Pune,dr1002@novacure.com,9725159434,Inactive,2024-01-01,M
HCP01004,Dr_1004,Physician,HOS0138,T077,DM,16,Pune,dr1003@novacure.com,9832735705,Active,2024-01-01,F
HCP01005,Dr_1005,Pulmonologist,HOS0857,T024,DM,26,Hyderabad,dr1004@novacure.com,9824829669,Active,2024-01-01,F
HCP01006,Dr_1006,Neurologist,HOS0989,T137,MD,33,Hyderabad,dr1005@novacure.com,9979872607,Active,2024-01-01,F
HCP01007,Dr_1007,Pulmonologist,HOS0012,T107,MBBS,3,Delhi,dr1006@novacure.com,9343286825,Active,2024-01-01,M
HCP01008,Dr_1008,Cardiologist,HOS0509,T169,MBBS,35,Chennai,dr1007@novacure.com,9774785516,Inactive,2024-01-01,M
HCP01009,Dr_1009,Physician,HOS0024,T149,MBBS,33,Delhi,dr1008@novacure.com,9851055792,Active,2024-01-01,F
HCP01010,Dr_1010,Physician,HOS0055,T013,MBBS,18,Hyderabad,dr1009@novacure.com,9244699776,Active,2024-01-01,M
HCP01011,Dr_1011,Cardiologist,HOS0284,T041,DM,33,Delhi,dr1010@novacure.com,9360438620,Active,2024-01-01,M
HCP01012,Dr_1012,Oncologist,HOS0741,T027,MBBS,22,Delhi,dr1011@novacure.com,9484488781,Active,2024-01-01,F
HCP01013,Dr_1013,Diabetologist,HOS0658,T091,DM,12,Delhi,dr1012@novacure.com,9495353956,Active,2024-01-01,M
HCP01014,Dr_1014,Physician,HOS0382,T092,MBBS,1,Chennai,dr1013@novacure.com,9347094978,Inactive,2024-01-01,M
HCP01015,Dr_1015,Diabetologist,HOS0183,T168,DM,9,Pune,dr1014@novacure.com,9729259549,Inactive,2024-01-01,M
HCP01016,Dr_1016,Neurologist,HOS0651,T081,MBBS,6,Pune,dr1015@novacure.com,9283216979,Active,2024-01-01,M
HCP01017,Dr_1017,Pulmonologist,HOS0258,T182,MBBS,24,Chennai,dr1016@novacure.com,9125707720,Active,2024-01-01,M
HCP01018,Dr_1018,Oncologist,HOS0593,T018,MBBS,12,Hyderabad,dr1017@novacure.com,9193214560,Active,2024-01-01,F
HCP01019,Dr_1019,Physician,HOS0301,T173,MBBS,30,Hyderabad,dr1018@novacure.com,9969982562,Inactive,2024-01-01,F
HCP01020,Dr_1020,Neurologist,HOS0002,T145,MBBS,11,Hyderabad,dr1019@novacure.com,9737577459,Active,2024-01-01,M
HCP01021,Dr_1021,Cardiologist,HOS0573,T085,MBBS,24,Hyderabad,dr1020@novacure.com,9771875988,Active,2024-01-01,M
HCP01022,Dr_1022,Pulmonologist,HOS0250,T114,MBBS,12,Chennai,dr1021@novacure.com,9933393265,Inactive,2024-01-01,M
HCP01023,Dr_1023,Cardiologist,HOS0535,T140,DM,10,Pune,dr1022@novacure.com,9518396281,Inactive,2024-01-01,M
HCP01024,Dr_1024,Oncologist,HOS0976,T032,DM,6,Chennai,dr1023@novacure.com,9885719002,Inactive,2024-01-01,M
HCP01025,Dr_1025,Oncologist,HOS0962,T084,MBBS,28,Pune,dr1024@novacure.com,9439326954,Inactive,2024-01-01,F
HCP01026,Dr_1026,Physician,HOS0617,T133,MBBS,21,Hyderabad,dr1025@novacure.com,9235328215,Inactive,2024-01-01,M
HCP01027,Dr_1027,Oncologist,HOS0270,T012,MD,11,Delhi,dr1026@novacure.com,9956212084,Inactive,2024-01-01,M
HCP01028,Dr_1028,Oncologist,HOS0226,T004,DM,2,Chennai,dr1027@novacure.com,9402120589,Active,2024-01-01,F
HCP01029,Dr_1029,Diabetologist,HOS0002,T132,MD,33,Pune,dr1028@novacure.com,9843544702,Active,2024-01-01,M
HCP01030,Dr_1030,Diabetologist,HOS0981,T190,MD,4,Hyderabad,dr1029@novacure.com,9960257318,Inactive,2024-01-01,F
HCP01031,Dr_1031,Pulmonologist,HOS0513,T011,MD,13,Hyderabad,dr1030@novacure.com,9898043654,Inactive,2024-01-01,M
HCP01032,Dr_1032,Diabetologist,HOS0500,T047,MD,25,Chennai,dr1031@novacure.com,9999366677,Inactive,2024-01-01,M
HCP01033,Dr_1033,Diabetologist,HOS0197,T195,MBBS,13,Delhi,dr1032@novacure.com,9791627136,Active,2024-01-01,M
HCP01034,Dr_1034,Cardiologist,HOS0837,T019,MD,6,Chennai,dr1033@novacure.com,9810158887,Inactive,2024-01-01,F
HCP01035,Dr_1035,Oncologist,HOS0771,T185,MD,20,Pune,dr1034@novacure.com,9279014805,Inactive,2024-01-01,M
HCP01036,Dr_1036,Diabetologist,HOS0581,T107,MBBS,12,Chennai,dr1035@novacure.com,9267176775,Active,2024-01-01,F
HCP01037,Dr_1037,Pulmonologist,HOS0172,T066,MD,31,Delhi,dr1036@novacure.com,9551435774,Inactive,2024-01-01,F
HCP01038,Dr_1038,Physician,HOS0191,T127,MD,31,Hyderabad,dr1037@novacure.com,9454936691,Active,2024-01-01,F
HCP01039,Dr_1039,Pulmonologist,HOS0459,T055,DM,18,Delhi,dr1038@novacure.com,9785087007,Inactive,2024-01-01,M
HCP01040,Dr_1040,Diabetologist,HOS0870,T057,MD,13,Delhi,dr1039@novacure.com,9185242182,Active,2024-01-01,M
HCP01041,Dr_1041,Pulmonologist,HOS0652,T108,DM,19,Pune,dr1040@novacure.com,9544275093,Inactive,2024-01-01,M
HCP01042,Dr_1042,Physician,HOS0560,T178,MBBS,29,Chennai,dr1041@novacure.com,9196999311,Active,2024-01-01,F
HCP01043,Dr_1043,Pulmonologist,HOS0220,T198,DM,35,Chennai,dr1042@novacure.com,9570534930,Inactive,2024-01-01,M
HCP01044,Dr_1044,Oncologist,HOS0297,T153,MD,15,Pune,dr1043@novacure.com,9651401270,Active,2024-01-01,M
HCP01045,Dr_1045,Pulmonologist,HOS0056,T159,MBBS,24,Pune,dr1044@novacure.com,9142320618,Active,2024-01-01,M
HCP01046,Dr_1046,Pulmonologist,HOS0610,T031,MBBS,3,Delhi,dr1045@novacure.com,9862325385,Active,2024-01-01,F
HCP01047,Dr_1047,Oncologist,HOS0999,T198,MD,15,Chennai,dr1046@novacure.com,9236612663,Inactive,2024-01-01,M
HCP01048,Dr_1048,Oncologist,HOS0787,T157,MBBS,29,Hyderabad,dr1047@novacure.com,9206299025,Inactive,2024-01-01,F
HCP01049,Dr_1049,Pulmonologist,HOS0951,T118,DM,7,Pune,dr1048@novacure.com,9903596965,Inactive,2024-01-01,M
HCP01050,Dr_1050,Oncologist,HOS0998,T073,DM,1,Chennai,dr1049@novacure.com,9579419897,Inactive,2024-01-01,M
HCP01051,Dr_1051,Neurologist,HOS0537,T191,DM,30,Delhi,dr1050@novacure.com,9727951619,Active,2024-01-01,M
HCP01052,Dr_1052,Pulmonologist,HOS0334,T091,DM,7,Delhi,dr1051@novacure.com,9953942864,Active,2024-01-01,F
HCP01053,Dr_1053,Cardiologist,HOS0121,T183,MBBS,1,Chennai,dr1052@novacure.com,9755275706,Inactive,2024-01-01,F
HCP01054,Dr_1054,Cardiologist,HOS0309,T149,DM,25,Delhi,dr1053@novacure.com,9569372392,Active,2024-01-01,M
HCP01055,Dr_1055,Oncologist,HOS0122,T187,DM,10,Delhi,dr1054@novacure.com,9271416551,Active,2024-01-01,M
HCP01056,Dr_1056,Neurologist,HOS0650,T044,MD,34,Chennai,dr1055@novacure.com,9246176458,Active,2024-01-01,F
HCP01057,Dr_1057,Physician,HOS0257,T054,MBBS,32,Pune,dr1056@novacure.com,9399618728,Active,2024-01-01,F
HCP01058,Dr_1058,Oncologist,HOS0705,T035,MD,24,Hyderabad,dr1057@novacure.com,9902890721,Inactive,2024-01-01,F
HCP01059,Dr_1059,Cardiologist,HOS0274,T096,MBBS,31,Hyderabad,dr1058@novacure.com,9184693545,Active,2024-01-01,F
HCP01060,Dr_1060,Pulmonologist,HOS0987,T038,MBBS,35,Hyderabad,dr1059@novacure.com,9145610401,Active,2024-01-01,M
HCP01061,Dr_1061,Oncologist,HOS0089,T178,MD,27,Pune,dr1060@novacure.com,9741602118,Inactive,2024-01-01,M
HCP01062,Dr_1062,Diabetologist,HOS0320,T114,MD,18,Chennai,dr1061@novacure.com,9684361397,Active,2024-01-01,M
HCP01063,Dr_1063,Diabetologist,HOS0291,T019,DM,14,Delhi,dr1062@novacure.com,9164329178,Inactive,2024-01-01,F
HCP01064,Dr_1064,Oncologist,HOS0212,T188,MD,26,Delhi,dr1063@novacure.com,9844137650,Inactive,2024-01-01,M
HCP01065,Dr_1065,Diabetologist,HOS0942,T191,MD,25,Chennai,dr1064@novacure.com,9426375644,Inactive,2024-01-01,F
HCP01066,Dr_1066,Diabetologist,HOS0560,T064,MBBS,14,Hyderabad,dr1065@novacure.com,9721027457,Active,2024-01-01,F
HCP01067,Dr_1067,Neurologist,HOS0573,T005,DM,14,Chennai,dr1066@novacure.com,9591783851,Inactive,2024-01-01,F
HCP01068,Dr_1068,Neurologist,HOS0817,T113,MD,25,Delhi,dr1067@novacure.com,9140034426,Active,2024-01-01,M
HCP01069,Dr_1069,Pulmonologist,HOS0544,T154,MD,2,Delhi,dr1068@novacure.com,9745123628,Active,2024-01-01,M
HCP01070,Dr_1070,Pulmonologist,HOS0302,T014,MD,29,Hyderabad,dr1069@novacure.com,9250519298,Active,2024-01-01,M
HCP01071,Dr_1071,Cardiologist,HOS0632,T006,MBBS,18,Pune,dr1070@novacure.com,9111315717,Active,2024-01-01,F
HCP01072,Dr_1072,Pulmonologist,HOS0090,T115,MD,21,Pune,dr1071@novacure.com,9218635779,Inactive,2024-01-01,F
HCP01073,Dr_1073,Neurologist,HOS0870,T157,MBBS,2,Pune,dr1072@novacure.com,9801498290,Active,2024-01-01,F
HCP01074,Dr_1074,Cardiologist,HOS0496,T012,DM,26,Chennai,dr1073@novacure.com,9498866866,Active,2024-01-01,M
HCP01075,Dr_1075,Diabetologist,HOS0893,T091,MBBS,32,Delhi,dr1074@novacure.com,9130651347,Inactive,2024-01-01,F
HCP01076,Dr_1076,Oncologist,HOS0932,T147,MD,33,Delhi,dr1075@novacure.com,9816009934,Active,2024-01-01,F
HCP01077,Dr_1077,Physician,HOS0842,T002,DM,19,Chennai,dr1076@novacure.com,9716337816,Inactive,2024-01-01,F
HCP01078,Dr_1078,Pulmonologist,HOS0080,T015,DM,7,Chennai,dr1077@novacure.com,9193537469,Active,2024-01-01,F
HCP01079,Dr_1079,Neurologist,HOS0574,T088,MD,34,Chennai,dr1078@novacure.com,9351704082,Inactive,2024-01-01,F
HCP01080,Dr_1080,Oncologist,HOS0666,T102,DM,11,Pune,dr1079@novacure.com,9252436115,Inactive,2024-01-01,F
HCP01081,Dr_1081,Pulmonologist,HOS0938,T057,DM,22,Chennai,dr1080@novacure.com,9206034794,Inactive,2024-01-01,M
HCP01082,Dr_1082,Physician,HOS0911,T071,MD,35,Chennai,dr1081@novacure.com,9713997420,Active,2024-01-01,F
HCP01083,Dr_1083,Diabetologist,HOS0353,T116,MBBS,5,Chennai,dr1082@novacure.com,9992741587,Inactive,2024-01-01,M
HCP01084,Dr_1084,Diabetologist,HOS0714,T099,DM,12,Chennai,dr1083@novacure.com,9532412813,Inactive,2024-01-01,M
HCP01085,Dr_1085,Physician,HOS0131,T146,MD,17,Chennai,dr1084@novacure.com,9555422287,Inactive,2024-01-01,F
HCP01086,Dr_1086,Diabetologist,HOS0361,T141,MD,16,Pune,dr1085@novacure.com,9982883447,Inactive,2024-01-01,M
HCP01087,Dr_1087,Oncologist,HOS0285,T180,DM,23,Chennai,dr1086@novacure.com,9688747706,Inactive,2024-01-01,M
HCP01088,Dr_1088,Neurologist,HOS0021,T144,MD,32,Hyderabad,dr1087@novacure.com,9429168133,Inactive,2024-01-01,M
HCP01089,Dr_1089,Pulmonologist,HOS0689,T052,DM,35,Hyderabad,dr1088@novacure.com,9216627500,Active,2024-01-01,M
HCP01090,Dr_1090,Physician,HOS0890,T045,DM,32,Chennai,dr1089@novacure.com,9475773395,Inactive,2024-01-01,F
HCP01091,Dr_1091,Physician,HOS0923,T191,MD,28,Delhi,dr1090@novacure.com,9902127946,Active,2024-01-01,F
HCP01092,Dr_1092,Neurologist,HOS0883,T043,DM,5,Pune,dr1091@novacure.com,9413201967,Active,2024-01-01,M
HCP01093,Dr_1093,Diabetologist,HOS0768,T126,MD,10,Hyderabad,dr1092@novacure.com,9647882266,Active,2024-01-01,M
HCP01094,Dr_1094,Cardiologist,HOS0922,T090,MBBS,21,Hyderabad,dr1093@novacure.com,9664892959,Inactive,2024-01-01,M
HCP01095,Dr_1095,Diabetologist,HOS0913,T096,MBBS,20,Chennai,dr1094@novacure.com,9933820119,Active,2024-01-01,M
HCP01096,Dr_1096,Physician,HOS0326,T162,MBBS,26,Pune,dr1095@novacure.com,9988605621,Active,2024-01-01,F
HCP01097,Dr_1097,Diabetologist,HOS0939,T028,MD,9,Pune,dr1096@novacure.com,9529892665,Active,2024-01-01,M
HCP01098,Dr_1098,Cardiologist,HOS0606,T050,MD,29,Hyderabad,dr1097@novacure.com,9514254904,Active,2024-01-01,F
HCP01099,Dr_1099,Physician,HOS0618,T103,MBBS,3,Pune,dr1098@novacure.com,9808639060,Inactive,2024-01-01,F
HCP01100,Dr_1100,Diabetologist,HOS0707,T030,MD,4,Hyderabad,dr1099@novacure.com,9107439216,Active,2024-01-01,F
HCP01101,Dr_1101,Diabetologist,HOS0898,T119,MD,5,Chennai,dr1100@novacure.com,9781427964,Active,2024-01-01,F
HCP01102,Dr_1102,Neurologist,HOS0403,T112,MD,6,Hyderabad,dr1101@novacure.com,9481253898,Inactive,2024-01-01,F
HCP01103,Dr_1103,Physician,HOS0895,T022,MBBS,3,Hyderabad,dr1102@novacure.com,9580890356,Active,2024-01-01,M
HCP01104,Dr_1104,Physician,HOS0884,T097,MBBS,12,Pune,dr1103@novacure.com,9883102217,Active,2024-01-01,M
HCP01105,Dr_1105,Oncologist,HOS0729,T155,MD,8,Delhi,dr1104@novacure.com,9729176563,Inactive,2024-01-01,F
HCP01106,Dr_1106,Oncologist,HOS0965,T062,MBBS,22,Chennai,dr1105@novacure.com,9996777836,Inactive,2024-01-01,F
HCP01107,Dr_1107,Pulmonologist,HOS0824,T112,MBBS,11,Hyderabad,dr1106@novacure.com,9193818948,Active,2024-01-01,F
HCP01108,Dr_1108,Oncologist,HOS0262,T171,MBBS,9,Chennai,dr1107@novacure.com,9523918145,Inactive,2024-01-01,M
HCP01109,Dr_1109,Diabetologist,HOS0412,T034,MD,15,Hyderabad,dr1108@novacure.com,9109835911,Inactive,2024-01-01,F
HCP01110,Dr_1110,Cardiologist,HOS0645,T026,MD,23,Delhi,dr1109@novacure.com,9246559613,Inactive,2024-01-01,M
HCP01111,Dr_1111,Cardiologist,HOS0416,T052,MD,35,Chennai,dr1110@novacure.com,9658024660,Inactive,2024-01-01,M
HCP01112,Dr_1112,Physician,HOS0467,T102,DM,17,Chennai,dr1111@novacure.com,9219949776,Active,2024-01-01,M
HCP01113,Dr_1113,Oncologist,HOS0731,T052,MD,26,Chennai,dr1112@novacure.com,9473969547,Inactive,2024-01-01,M
HCP01114,Dr_1114,Neurologist,HOS0934,T145,MBBS,33,Delhi,dr1113@novacure.com,9209660798,Active,2024-01-01,M
HCP01115,Dr_1115,Diabetologist,HOS0993,T136,MBBS,13,Delhi,dr1114@novacure.com,9693200595,Inactive,2024-01-01,F
HCP01116,Dr_1116,Diabetologist,HOS0721,T003,MBBS,24,Hyderabad,dr1115@novacure.com,9571353920,Active,2024-01-01,M
HCP01117,Dr_1117,Diabetologist,HOS0116,T005,DM,18,Chennai,dr1116@novacure.com,9569284955,Active,2024-01-01,M
HCP01118,Dr_1118,Oncologist,HOS0304,T118,DM,32,Hyderabad,dr1117@novacure.com,9735813994,Active,2024-01-01,M
HCP01119,Dr_1119,Oncologist,HOS0047,T019,DM,30,Pune,dr1118@novacure.com,9555518830,Inactive,2024-01-01,M
HCP01120,Dr_1120,Pulmonologist,HOS0494,T169,MD,33,Pune,dr1119@novacure.com,9526422037,Active,2024-01-01,M
HCP01121,Dr_1121,Pulmonologist,HOS0435,T055,MBBS,23,Delhi,dr1120@novacure.com,9351307070,Active,2024-01-01,F
HCP01122,Dr_1122,Pulmonologist,HOS0930,T163,DM,35,Pune,dr1121@novacure.com,9742096753,Inactive,2024-01-01,M
HCP01123,Dr_1123,Cardiologist,HOS0805,T020,DM,25,Hyderabad,dr1122@novacure.com,9980929115,Active,2024-01-01,F
HCP01124,Dr_1124,Oncologist,HOS0990,T185,MD,3,Delhi,dr1123@novacure.com,9386075937,Active,2024-01-01,M
HCP01125,Dr_1125,Oncologist,HOS0388,T015,MD,31,Pune,dr1124@novacure.com,9475623763,Inactive,2024-01-01,M
HCP01126,Dr_1126,Neurologist,HOS0339,T076,MD,6,Delhi,dr1125@novacure.com,9493037810,Inactive,2024-01-01,F
HCP01127,Dr_1127,Pulmonologist,HOS0920,T046,MBBS,2,Chennai,dr1126@novacure.com,9543782886,Active,2024-01-01,M
HCP01128,Dr_1128,Physician,HOS0310,T146,DM,27,Chennai,dr1127@novacure.com,9662736259,Inactive,2024-01-01,F
HCP01129,Dr_1129,Physician,HOS0644,T052,MBBS,25,Chennai,dr1128@novacure.com,9608340242,Inactive,2024-01-01,F
HCP01130,Dr_1130,Pulmonologist,HOS0759,T132,DM,33,Chennai,dr1129@novacure.com,9899046644,Inactive,2024-01-01,F
HCP01131,Dr_1131,Diabetologist,HOS0637,T101,MBBS,27,Pune,dr1130@novacure.com,9604019395,Active,2024-01-01,M
HCP01132,Dr_1132,Neurologist,HOS0902,T072,MD,21,Chennai,dr1131@novacure.com,9205646506,Inactive,2024-01-01,F
HCP01133,Dr_1133,Cardiologist,HOS0693,T191,DM,26,Delhi,dr1132@novacure.com,9637364565,Active,2024-01-01,M
HCP01134,Dr_1134,Cardiologist,HOS0813,T111,MBBS,10,Hyderabad,dr1133@novacure.com,9389695868,Active,2024-01-01,M
HCP01135,Dr_1135,Neurologist,HOS0765,T147,DM,24,Hyderabad,dr1134@novacure.com,9232069488,Inactive,2024-01-01,F
HCP01136,Dr_1136,Cardiologist,HOS0888,T014,DM,26,Pune,dr1135@novacure.com,9608296414,Inactive,2024-01-01,F
HCP01137,Dr_1137,Oncologist,HOS0400,T063,DM,33,Delhi,dr1136@novacure.com,9355392263,Active,2024-01-01,F
HCP01138,Dr_1138,Oncologist,HOS0631,T168,MBBS,4,Chennai,dr1137@novacure.com,9539889867,Inactive,2024-01-01,F
HCP01139,Dr_1139,Oncologist,HOS0635,T010,DM,15,Hyderabad,dr1138@novacure.com,9342947459,Inactive,2024-01-01,F
HCP01140,Dr_1140,Physician,HOS0406,T116,DM,22,Hyderabad,dr1139@novacure.com,9431690982,Inactive,2024-01-01,M
HCP01141,Dr_1141,Cardiologist,HOS0459,T190,MD,5,Chennai,dr1140@novacure.com,9727842824,Active,2024-01-01,F
HCP01142,Dr_1142,Oncologist,HOS0607,T143,MD,29,Chennai,dr1141@novacure.com,9995447137,Inactive,2024-01-01,M
HCP01143,Dr_1143,Diabetologist,HOS0209,T135,MD,13,Chennai,dr1142@novacure.com,9374627393,Active,2024-01-01,F
HCP01144,Dr_1144,Cardiologist,HOS0431,T003,MBBS,7,Chennai,dr1143@novacure.com,9109456890,Active,2024-01-01,F
HCP01145,Dr_1145,Oncologist,HOS0661,T109,MD,15,Delhi,dr1144@novacure.com,9583064398,Inactive,2024-01-01,F
HCP01146,Dr_1146,Cardiologist,HOS0685,T050,MBBS,7,Pune,dr1145@novacure.com,9175349550,Inactive,2024-01-01,F
HCP01147,Dr_1147,Diabetologist,HOS0432,T116,MBBS,14,Hyderabad,dr1146@novacure.com,9743381982,Inactive,2024-01-01,F
HCP01148,Dr_1148,Pulmonologist,HOS0285,T045,MBBS,20,Delhi,dr1147@novacure.com,9526062227,Active,2024-01-01,M
HCP01149,Dr_1149,Neurologist,HOS0733,T138,DM,7,Delhi,dr1148@novacure.com,9850209188,Active,2024-01-01,M
HCP01150,Dr_1150,Physician,HOS0297,T077,MBBS,4,Hyderabad,dr1149@novacure.com,9974112859,Inactive,2024-01-01,M
HCP01151,Dr_1151,Cardiologist,HOS0670,T094,MD,5,Delhi,dr1150@novacure.com,9119689653,Inactive,2024-01-01,F
HCP01152,Dr_1152,Physician,HOS0851,T088,MBBS,24,Hyderabad,dr1151@novacure.com,9296967331,Active,2024-01-01,M
HCP01153,Dr_1153,Physician,HOS0261,T108,MBBS,29,Delhi,dr1152@novacure.com,9101554317,Inactive,2024-01-01,M
HCP01154,Dr_1154,Pulmonologist,HOS0493,T150,MBBS,13,Pune,dr1153@novacure.com,9776572254,Inactive,2024-01-01,M
HCP01155,Dr_1155,Pulmonologist,HOS0587,T175,MBBS,14,Pune,dr1154@novacure.com,9534555785,Inactive,2024-01-01,F
HCP01156,Dr_1156,Pulmonologist,HOS0298,T056,MD,12,Pune,dr1155@novacure.com,9333303042,Active,2024-01-01,M
HCP01157,Dr_1157,Physician,HOS0655,T127,MD,9,Pune,dr1156@novacure.com,9567425106,Inactive,2024-01-01,M
HCP01158,Dr_1158,Diabetologist,HOS0569,T179,MD,2,Chennai,dr1157@novacure.com,9312556346,Active,2024-01-01,M
HCP01159,Dr_1159,Oncologist,HOS0369,T038,DM,16,Delhi,dr1158@novacure.com,9319071768,Inactive,2024-01-01,F
HCP01160,Dr_1160,Pulmonologist,HOS0070,T004,DM,22,Delhi,dr1159@novacure.com,9159677648,Inactive,2024-01-01,M
HCP01161,Dr_1161,Pulmonologist,HOS0957,T015,DM,17,Delhi,dr1160@novacure.com,9990971288,Active,2024-01-01,F
HCP01162,Dr_1162,Physician,HOS0678,T112,MD,29,Delhi,dr1161@novacure.com,9915850025,Active,2024-01-01,M
HCP01163,Dr_1163,Cardiologist,HOS0428,T148,MD,4,Chennai,dr1162@novacure.com,9733333179,Active,2024-01-01,F
HCP01164,Dr_1164,Pulmonologist,HOS0959,T111,DM,23,Pune,dr1163@novacure.com,9532524848,Inactive,2024-01-01,M
HCP01165,Dr_1165,Diabetologist,HOS0216,T001,MBBS,34,Pune,dr1164@novacure.com,9949011657,Active,2024-01-01,F
HCP01166,Dr_1166,Physician,HOS0954,T118,DM,33,Pune,dr1165@novacure.com,9835402578,Inactive,2024-01-01,F
HCP01167,Dr_1167,Diabetologist,HOS0659,T113,MBBS,19,Delhi,dr1166@novacure.com,9741751327,Inactive,2024-01-01,M
HCP01168,Dr_1168,Physician,HOS0998,T018,DM,11,Hyderabad,dr1167@novacure.com,9321499552,Inactive,2024-01-01,M
HCP01169,Dr_1169,Pulmonologist,HOS0415,T040,MD,28,Pune,dr1168@novacure.com,9428334633,Inactive,2024-01-01,F
HCP01170,Dr_1170,Pulmonologist,HOS0017,T106,MD,31,Pune,dr1169@novacure.com,9421524892,Active,2024-01-01,M
HCP01171,Dr_1171,Cardiologist,HOS0193,T056,MBBS,24,Chennai,dr1170@novacure.com,9718400374,Active,2024-01-01,F
HCP01172,Dr_1172,Diabetologist,HOS0871,T142,DM,7,Pune,dr1171@novacure.com,9921669984,Active,2024-01-01,F
HCP01173,Dr_1173,Cardiologist,HOS0508,T002,DM,34,Chennai,dr1172@novacure.com,9267453909,Inactive,2024-01-01,F
HCP01174,Dr_1174,Cardiologist,HOS0022,T187,MD,20,Pune,dr1173@novacure.com,9586325298,Inactive,2024-01-01,M
HCP01175,Dr_1175,Pulmonologist,HOS0674,T058,MBBS,32,Hyderabad,dr1174@novacure.com,9802663882,Inactive,2024-01-01,M
HCP01176,Dr_1176,Cardiologist,HOS0111,T034,MD,4,Hyderabad,dr1175@novacure.com,9465458886,Active,2024-01-01,M
HCP01177,Dr_1177,Cardiologist,HOS0413,T137,MBBS,2,Delhi,dr1176@novacure.com,9652730659,Inactive,2024-01-01,M
HCP01178,Dr_1178,Neurologist,HOS0728,T035,MD,24,Chennai,dr1177@novacure.com,9844558808,Inactive,2024-01-01,M
HCP01179,Dr_1179,Diabetologist,HOS0935,T146,MD,15,Hyderabad,dr1178@novacure.com,9499964061,Inactive,2024-01-01,M
HCP01180,Dr_1180,Diabetologist,HOS0262,T091,MD,4,Delhi,dr1179@novacure.com,9325288812,Active,2024-01-01,M
HCP01181,Dr_1181,Neurologist,HOS0944,T099,MBBS,1,Chennai,dr1180@novacure.com,9246000433,Inactive,2024-01-01,M
HCP01182,Dr_1182,Neurologist,HOS0009,T078,MBBS,12,Pune,dr1181@novacure.com,9614494624,Active,2024-01-01,M
HCP01183,Dr_1183,Oncologist,HOS0769,T188,MD,17,Chennai,dr1182@novacure.com,9178540783,Active,2024-01-01,F
HCP01184,Dr_1184,Oncologist,HOS0435,T012,DM,11,Hyderabad,dr1183@novacure.com,9489349551,Inactive,2024-01-01,F
HCP01185,Dr_1185,Cardiologist,HOS0229,T096,MBBS,23,Pune,dr1184@novacure.com,9305093218,Active,2024-01-01,M
HCP01186,Dr_1186,Neurologist,HOS0082,T153,MD,5,Pune,dr1185@novacure.com,9830652314,Active,2024-01-01,M
HCP01187,Dr_1187,Physician,HOS0770,T189,MD,34,Chennai,dr1186@novacure.com,9696714315,Active,2024-01-01,F
HCP01188,Dr_1188,Diabetologist,HOS0884,T024,MD,19,Delhi,dr1187@novacure.com,9129127086,Active,2024-01-01,M
HCP01189,Dr_1189,Neurologist,HOS0655,T080,MBBS,9,Delhi,dr1188@novacure.com,9535392076,Inactive,2024-01-01,F
HCP01190,Dr_1190,Neurologist,HOS0330,T075,MD,7,Chennai,dr1189@novacure.com,9466187005,Inactive,2024-01-01,F
HCP01191,Dr_1191,Cardiologist,HOS0373,T113,MD,5,Chennai,dr1190@novacure.com,9985488726,Active,2024-01-01,F
HCP01192,Dr_1192,Diabetologist,HOS0886,T108,MD,33,Delhi,dr1191@novacure.com,9810530186,Inactive,2024-01-01,F
